ObjectId,forest_variable,continent,country,year,forest_unit,forest_powercode_code,forest_powercode,forest_value,forest_flags
406483901,Volumes salvaged,North America,United States,2001,Cubic metres,3,Thousands,43886.67,
199735406,Volumes salvaged,North America,United States,2006,Cubic metres,3,Thousands,39984.09,
849895538,Volumes salvaged,North America,United States,2011,Cubic metres,3,Thousands,32957.57,
752562436,Volumes salvaged,North America,United States,2016,Cubic metres,3,Thousands,36040.33,
218491271,Volumes salvaged,South America,Chile,2000,Cubic metres,3,Thousands,177.55,
576673430,Volumes salvaged,South America,Chile,2005,Cubic metres,3,Thousands,122.6,
218266864,Volumes salvaged,South America,Chile,2009,Cubic metres,3,Thousands,330.7,
878156920,Volumes salvaged,South America,Chile,2017,Cubic metres,3,Thousands,6553.0,
443752085,Volumes salvaged,Europe,Estonia,1999,Cubic metres,3,Thousands,510.898,
655999695,Volumes salvaged,Europe,Estonia,2000,Cubic metres,3,Thousands,508.749,
656311700,Volumes salvaged,Europe,Estonia,2001,Cubic metres,3,Thousands,484.688,
630302842,Volumes salvaged,Europe,Estonia,2002,Cubic metres,3,Thousands,382.473,
698076605,Volumes salvaged,Europe,Estonia,2003,Cubic metres,3,Thousands,590.6,
392453665,Volumes salvaged,Europe,Estonia,2004,Cubic metres,3,Thousands,693.862,
622347401,Volumes salvaged,Europe,Estonia,2005,Cubic metres,3,Thousands,890.61,
813053284,Volumes salvaged,Europe,Estonia,2006,Cubic metres,3,Thousands,589.999,
230014724,Volumes salvaged,Europe,Estonia,2007,Cubic metres,3,Thousands,477.053,
614676631,Volumes salvaged,Europe,Estonia,2008,Cubic metres,3,Thousands,342.652,
765305625,Volumes salvaged,Europe,Estonia,2009,Cubic metres,3,Thousands,573.612,
312213921,Volumes salvaged,Europe,Estonia,2010,Cubic metres,3,Thousands,665.765,
718848591,Volumes salvaged,Europe,Estonia,2011,Cubic metres,3,Thousands,816.267,
867877248,Volumes salvaged,Europe,Estonia,2012,Cubic metres,3,Thousands,911.876,
265347738,Volumes salvaged,Europe,Estonia,2013,Cubic metres,3,Thousands,774.618,
592103086,Volumes salvaged,Europe,Estonia,2014,Cubic metres,3,Thousands,656.947,
393518432,Volumes salvaged,Europe,Estonia,2015,Cubic metres,3,Thousands,487.989,
962615041,Volumes salvaged,Europe,Estonia,2016,Cubic metres,3,Thousands,731.905,
187315235,Volumes salvaged,Europe,Estonia,2017,Cubic metres,3,Thousands,773.024,
320753123,Volumes salvaged,Europe,Estonia,2018,Cubic metres,3,Thousands,774.0,
371354467,Volumes salvaged,Europe,Estonia,2019,Cubic metres,3,Thousands,572.0,
474780532,Volumes salvaged,Europe,Estonia,2020,Cubic metres,3,Thousands,636.0,
39051370,Volumes salvaged,Europe,Estonia,2021,Cubic metres,3,Thousands,800.0,
355326432,Net fellings,Oceania,Australia,1995,Cubic metres,3,Thousands,19560.0,
233496709,Net fellings,Oceania,Australia,2000,Cubic metres,3,Thousands,24407.0,
329438783,Net fellings,Oceania,Australia,2005,Cubic metres,3,Thousands,26998.0,
282973923,Net fellings,Oceania,Australia,2009,Cubic metres,3,Thousands,25624.0,
293082000,Net fellings,Oceania,Australia,2015,Cubic metres,3,Thousands,27290.0,
744201093,Net fellings,Oceania,Australia,2016,Cubic metres,3,Thousands,30083.02,
772962928,Net fellings,Oceania,Australia,2017,Cubic metres,3,Thousands,33206.18,
271611232,Net fellings,Oceania,Australia,2018,Cubic metres,3,Thousands,32939.3,
119551614,Net fellings,Oceania,Australia,2019,Cubic metres,3,Thousands,32599.47,
890829623,Net fellings,Oceania,Australia,2020,Cubic metres,3,Thousands,29481.11,
814011706,Net fellings,Oceania,Australia,2021,Cubic metres,3,Thousands,27097.154,
618405198,Net fellings,Europe,Czech Republic,1992,Cubic metres,3,Thousands,4932.0,
681181602,Net fellings,Europe,Czech Republic,1993,Cubic metres,3,Thousands,2556.0,
573218268,Net fellings,Europe,Czech Republic,1994,Cubic metres,3,Thousands,2957.0,
28597936,Net fellings,Europe,Czech Republic,1995,Cubic metres,3,Thousands,4998.0,
73090308,Net fellings,Europe,Czech Republic,1996,Cubic metres,3,Thousands,6350.0,
196997771,Net fellings,Europe,Czech Republic,1997,Cubic metres,3,Thousands,8826.0,
919634929,Net fellings,Europe,Czech Republic,1998,Cubic metres,3,Thousands,11251.0,
547352276,Net fellings,Europe,Czech Republic,1999,Cubic metres,3,Thousands,11600.0,
335469475,Net fellings,Europe,Czech Republic,2000,Cubic metres,3,Thousands,12361.0,
855451131,Net fellings,Europe,Czech Republic,2001,Cubic metres,3,Thousands,13301.0,
165356532,Net fellings,Europe,Czech Republic,2002,Cubic metres,3,Thousands,11447.0,
253232231,Net fellings,Europe,Czech Republic,2003,Cubic metres,3,Thousands,7699.0,
707993254,Net fellings,Europe,Czech Republic,2004,Cubic metres,3,Thousands,11329.0,
859103052,Net fellings,Europe,Czech Republic,2005,Cubic metres,3,Thousands,12159.0,
132872237,Net fellings,Europe,Czech Republic,2006,Cubic metres,3,Thousands,10697.0,
431310672,Net fellings,Europe,Czech Republic,2007,Cubic metres,3,Thousands,4016.0,
459039104,Net fellings,Europe,Czech Republic,2008,Cubic metres,3,Thousands,6027.0,
511243787,Net fellings,Europe,Czech Republic,2009,Cubic metres,3,Thousands,9831.0,
780904089,Net fellings,Europe,Czech Republic,2010,Cubic metres,3,Thousands,11815.0,
359524268,Net fellings,Europe,Czech Republic,2011,Cubic metres,3,Thousands,12813.0,
633225221,Net fellings,Europe,Czech Republic,2012,Cubic metres,3,Thousands,13104.0,
787433548,Net fellings,Europe,Czech Republic,2013,Cubic metres,3,Thousands,12283.0,
147815921,Net fellings,Europe,Czech Republic,2014,Cubic metres,3,Thousands,12135.0,
716463188,Net fellings,Europe,Czech Republic,2015,Cubic metres,3,Thousands,8877.0,
541874680,Net fellings,Europe,Czech Republic,2016,Cubic metres,3,Thousands,9108.0,
106111083,Net fellings,Europe,Czech Republic,2017,Cubic metres,3,Thousands,8472.0,
128636737,Net fellings,Europe,Czech Republic,2018,Cubic metres,3,Thousands,2966.0,
818078230,Net fellings,Europe,Czech Republic,2019,Cubic metres,3,Thousands,1819.0,
638499458,Net fellings,Europe,Czech Republic,2020,Cubic metres,3,Thousands,2041.0,
745776187,Net fellings,Europe,Czech Republic,2021,Cubic metres,3,Thousands,4408.0,
54221538,Net fellings,Europe,Denmark,2012,Cubic metres,3,Thousands,3944.0,
644084282,Net fellings,Europe,Denmark,2013,Cubic metres,3,Thousands,4157.0,
953066862,Net fellings,Europe,Denmark,2014,Cubic metres,3,Thousands,4293.0,
133968768,Net fellings,Europe,Denmark,2015,Cubic metres,3,Thousands,3755.0,
707986869,Net fellings,Europe,Denmark,2016,Cubic metres,3,Thousands,3844.0,
352741395,Net fellings,Europe,Denmark,2017,Cubic metres,3,Thousands,4140.718,
924301839,Net fellings,Europe,Denmark,2018,Cubic metres,3,Thousands,4081.0,
327517783,Net fellings,Europe,Denmark,2019,Cubic metres,3,Thousands,3634.0,
827790890,Net fellings,Europe,Denmark,2020,Cubic metres,3,Thousands,3834.0,
619794494,Net fellings,Europe,Denmark,2021,Cubic metres,3,Thousands,3564.0,
313250332,Net fellings,Europe,Finland,1992,Cubic metres,3,Thousands,49692.0,
900542153,Net fellings,Europe,Finland,1993,Cubic metres,3,Thousands,52499.0,
27154382,Net fellings,Europe,Finland,1994,Cubic metres,3,Thousands,60370.0,
106359827,Net fellings,Europe,Finland,1995,Cubic metres,3,Thousands,62284.0,
580709370,Net fellings,Europe,Finland,1996,Cubic metres,3,Thousands,57689.0,
509423257,Net fellings,Europe,Finland,1997,Cubic metres,3,Thousands,64478.36,
474198957,Net fellings,Europe,Finland,1998,Cubic metres,3,Thousands,67339.02,
987724592,Net fellings,Europe,Finland,1999,Cubic metres,3,Thousands,67874.68,
356016084,Net fellings,Europe,Finland,2000,Cubic metres,3,Thousands,69129.34,
315950407,Net fellings,Europe,Finland,2001,Cubic metres,3,Thousands,66280.0,Break
198337129,Net fellings,Europe,Finland,2002,Cubic metres,3,Thousands,67277.0,
76874432,Net fellings,Europe,Finland,2003,Cubic metres,3,Thousands,68237.0,
812729684,Net fellings,Europe,Finland,2004,Cubic metres,3,Thousands,68222.0,
763319478,Net fellings,Europe,Finland,2005,Cubic metres,3,Thousands,65654.0,
80339471,Net fellings,Europe,Finland,2006,Cubic metres,3,Thousands,63726.0,
597089078,Net fellings,Europe,Finland,2007,Cubic metres,3,Thousands,71424.0,
307460890,Net fellings,Europe,Finland,2008,Cubic metres,3,Thousands,65824.483,
396280552,Net fellings,Europe,Finland,2009,Cubic metres,3,Thousands,54120.967,
818991335,Net fellings,Europe,Finland,2010,Cubic metres,3,Thousands,66467.452,
915224099,Net fellings,Europe,Finland,2011,Cubic metres,3,Thousands,67321.452,
610906171,Net fellings,Europe,Finland,2012,Cubic metres,3,Thousands,66642.452,
506116379,Net fellings,Europe,Finland,2013,Cubic metres,3,Thousands,72792.452,
661993054,Net fellings,Europe,Finland,2014,Cubic metres,3,Thousands,72986.452,
941155633,Net fellings,Europe,Finland,2015,Cubic metres,3,Thousands,76044.45,
152095484,Net fellings,Europe,Finland,2016,Cubic metres,3,Thousands,78515.45,
168763020,Net fellings,Europe,Finland,2017,Cubic metres,3,Thousands,80888.45,
236781893,Net fellings,Europe,Finland,2018,Cubic metres,3,Thousands,87372.45,
517985413,Net fellings,Europe,Finland,2019,Cubic metres,3,Thousands,81686.45,
216566365,Net fellings,Europe,Finland,2020,Cubic metres,3,Thousands,77056.948,
877481408,Net fellings,Europe,Finland,2021,Cubic metres,3,Thousands,85340.82,
299929314,Net fellings,Europe,Germany,2014,Cubic metres,3,Thousands,87257.177,
847859364,Net fellings,Europe,Germany,2015,Cubic metres,3,Thousands,89174.102,
857235657,Net fellings,Europe,Germany,2016,Cubic metres,3,Thousands,85448.155,
792126827,Net fellings,Europe,Germany,2017,Cubic metres,3,Thousands,85404.111,
884063284,Net fellings,Europe,Germany,2018,Cubic metres,3,Thousands,95016.448,
565231332,Net fellings,Europe,Germany,2019,Cubic metres,3,Thousands,95886.833,
430466654,Net fellings,Europe,Germany,2020,Cubic metres,3,Thousands,102090.791,
860216884,Net fellings,Europe,Hungary,1995,Cubic metres,3,Thousands,4868.0,
921805314,Net fellings,Europe,Hungary,1996,Cubic metres,3,Thousands,5321.0,
259008884,Net fellings,Europe,Hungary,1997,Cubic metres,3,Thousands,5404.0,
115156868,Net fellings,Europe,Hungary,1998,Cubic metres,3,Thousands,5270.0,
627199462,Net fellings,Europe,Hungary,1999,Cubic metres,3,Thousands,5724.0,
633586935,Net fellings,Europe,Hungary,2000,Cubic metres,3,Thousands,5902.0,
96641179,Net fellings,Europe,Hungary,2001,Cubic metres,3,Thousands,5810.0,
950429860,Net fellings,Europe,Hungary,2002,Cubic metres,3,Thousands,5836.0,
759506483,Net fellings,Europe,Hungary,2003,Cubic metres,3,Thousands,5784.0,
240212551,Net fellings,Europe,Hungary,2004,Cubic metres,3,Thousands,5660.0,
157598493,Net fellings,Europe,Hungary,2005,Cubic metres,3,Thousands,5940.0,
352734091,Net fellings,Europe,Hungary,2006,Cubic metres,3,Thousands,5913.0,
191809420,Net fellings,Europe,Hungary,2007,Cubic metres,3,Thousands,5640.0,
198346915,Net fellings,Europe,Hungary,2008,Cubic metres,3,Thousands,5957.0,
997364138,Net fellings,Europe,Hungary,2009,Cubic metres,3,Thousands,5890.0,
942269913,Net fellings,Europe,Hungary,2010,Cubic metres,3,Thousands,6406.0,
799160877,Net fellings,Europe,Hungary,2011,Cubic metres,3,Thousands,6950.0,
551100148,Net fellings,Europe,Hungary,2012,Cubic metres,3,Thousands,6611.0,
180033431,Net fellings,Europe,Hungary,2013,Cubic metres,3,Thousands,6731.0,
602731948,Net fellings,Europe,Hungary,2014,Cubic metres,3,Thousands,6404.0,
924118982,Net fellings,Europe,Hungary,2015,Cubic metres,3,Thousands,6344.0,
954286301,Net fellings,Europe,Hungary,2016,Cubic metres,3,Thousands,6176.0,
575747137,Net fellings,Europe,Hungary,2017,Cubic metres,3,Thousands,6317.0,
109575838,Net fellings,Europe,Hungary,2018,Cubic metres,3,Thousands,6481.0,
314053555,Net fellings,Europe,Hungary,2019,Cubic metres,3,Thousands,6174.0,
23128611,Net fellings,Europe,Hungary,2020,Cubic metres,3,Thousands,5533.0,
791666743,Net fellings,Europe,Hungary,2021,Cubic metres,3,Thousands,6621.0,
447606740,Net fellings,Europe,Italy,1995,Cubic metres,3,Thousands,10101.0,
316340535,Net fellings,Europe,Italy,2000,Cubic metres,3,Thousands,14327.0,
660560125,Net fellings,Europe,Italy,2005,Cubic metres,3,Thousands,13298.0,
142469656,Net fellings,Europe,Italy,2010,Cubic metres,3,Thousands,12755.0,
196546763,Net fellings,Asia,Korea,2006,Cubic metres,3,Thousands,3439.0,
653887411,Net fellings,Asia,Korea,2007,Cubic metres,3,Thousands,4454.0,
279235148,Net fellings,Asia,Korea,2008,Cubic metres,3,Thousands,4678.0,
254644013,Net fellings,Asia,Korea,2009,Cubic metres,3,Thousands,7655.0,
796010143,Net fellings,Asia,Korea,2010,Cubic metres,3,Thousands,8571.0,
409994986,Net fellings,Asia,Korea,2011,Cubic metres,3,Thousands,9631.0,
318605058,Net fellings,Asia,Korea,2012,Cubic metres,3,Thousands,10345.0,
869720839,Net fellings,Asia,Korea,2013,Cubic metres,3,Thousands,8786.0,
984568818,Net fellings,Asia,Korea,2014,Cubic metres,3,Thousands,8139.0,
520033790,Net fellings,Asia,Korea,2015,Cubic metres,3,Thousands,7312.0,
996230882,Net fellings,Asia,Korea,2016,Cubic metres,3,Thousands,6958.0,
289872231,Net fellings,Asia,Korea,2017,Cubic metres,3,Thousands,5948.0,
450658639,Net fellings,Asia,Korea,2018,Cubic metres,3,Thousands,4742.0,
371747001,Net fellings,Asia,Korea,2019,Cubic metres,3,Thousands,4456.0,
425020242,Net fellings,Asia,Korea,2020,Cubic metres,3,Thousands,4847.0,
845394105,Net fellings,Asia,Korea,2021,Cubic metres,3,Thousands,4544.0,
774058822,Net fellings,Europe,Luxembourg,2011,Cubic metres,3,Thousands,515.0,
966031222,Net fellings,Europe,Luxembourg,2012,Cubic metres,3,Thousands,363.0,
524182543,Net fellings,Europe,Luxembourg,2013,Cubic metres,3,Thousands,356.0,
556328865,Net fellings,Europe,Luxembourg,2014,Cubic metres,3,Thousands,391.0,
931025972,Net fellings,Europe,Luxembourg,2015,Cubic metres,3,Thousands,438.0,
169879640,Net fellings,Europe,Luxembourg,2016,Cubic metres,3,Thousands,382.0,
580899541,Net fellings,Europe,Luxembourg,2017,Cubic metres,3,Thousands,432.0,
545157257,Net fellings,Europe,Luxembourg,2018,Cubic metres,3,Thousands,526.0,
329110894,Net fellings,Europe,Luxembourg,2019,Cubic metres,3,Thousands,452.8,
476860495,Net fellings,Europe,Luxembourg,2020,Cubic metres,3,Thousands,411.3,
185042363,Net fellings,Europe,Luxembourg,2021,Cubic metres,3,Thousands,331.0,
865168347,Net fellings,Europe,Netherlands,2010,Cubic metres,3,Thousands,1245.0,National estimates
342740496,Net fellings,Europe,Netherlands,2013,Cubic metres,3,Thousands,1230.0,
928108679,Net fellings,Europe,Netherlands,2017,Cubic metres,3,Thousands,1285.0,
455210284,Net fellings,Europe,Netherlands,2018,Cubic metres,3,Thousands,1232.0,
622106259,Net fellings,Europe,Netherlands,2019,Cubic metres,3,Thousands,1208.0,
770775146,Net fellings,Europe,Netherlands,2020,Cubic metres,3,Thousands,1128.0,
550838324,Net fellings,Europe,Portugal,1995,Cubic metres,3,Thousands,11000.0,
681651206,Net fellings,Europe,Portugal,2000,Cubic metres,3,Thousands,12018.0,
915471199,Net fellings,Europe,Portugal,2001,Cubic metres,3,Thousands,11314.356,
570921470,Net fellings,Europe,Portugal,2002,Cubic metres,3,Thousands,10926.086,
672312295,Net fellings,Europe,Portugal,2003,Cubic metres,3,Thousands,12066.696,
827052001,Net fellings,Europe,Portugal,2004,Cubic metres,3,Thousands,13605.221,
561782133,Net fellings,Europe,Portugal,2005,Cubic metres,3,Thousands,13518.0,
868958594,Net fellings,Europe,Portugal,2006,Cubic metres,3,Thousands,13424.204,
910573396,Net fellings,Europe,Portugal,2007,Cubic metres,3,Thousands,13475.59,
244640657,Net fellings,Europe,Portugal,2008,Cubic metres,3,Thousands,12596.669,
531142906,Net fellings,Europe,Portugal,2009,Cubic metres,3,Thousands,11879.25,
325682894,Net fellings,Europe,Slovak Republic,1995,Cubic metres,3,Thousands,2337.0,
346506767,Net fellings,Europe,Slovak Republic,2000,Cubic metres,3,Thousands,3197.0,
264915468,Net fellings,Europe,Slovak Republic,2001,Cubic metres,3,Thousands,3743.0,
767021059,Net fellings,Europe,Slovak Republic,2002,Cubic metres,3,Thousands,4090.0,
134157793,Net fellings,Europe,Slovak Republic,2003,Cubic metres,3,Thousands,3976.0,
433889048,Net fellings,Europe,Slovak Republic,2004,Cubic metres,3,Thousands,4352.0,
42849708,Net fellings,Europe,Slovak Republic,2005,Cubic metres,3,Thousands,3658.0,
898377898,Net fellings,Europe,Slovak Republic,2006,Cubic metres,3,Thousands,4091.0,
204099437,Net fellings,Europe,Slovak Republic,2007,Cubic metres,3,Thousands,3666.0,
875846770,Net fellings,Europe,Slovak Republic,2008,Cubic metres,3,Thousands,3352.0,
270303697,Net fellings,Europe,Slovak Republic,2009,Cubic metres,3,Thousands,3662.0,
7201237,Net fellings,Europe,Slovak Republic,2010,Cubic metres,3,Thousands,3701.0,
69863307,Net fellings,Europe,Slovak Republic,2011,Cubic metres,3,Thousands,4475.0,
50325569,Net fellings,Europe,Slovak Republic,2012,Cubic metres,3,Thousands,4728.0,
787586097,Net fellings,Europe,Slovak Republic,2013,Cubic metres,3,Thousands,4727.0,
342062890,Net fellings,Europe,Slovak Republic,2014,Cubic metres,3,Thousands,3275.0,
840646695,Net fellings,Europe,Slovak Republic,2015,Cubic metres,3,Thousands,4036.0,
77418964,Net fellings,Europe,Slovak Republic,2016,Cubic metres,3,Thousands,4631.0,
576541536,Net fellings,Europe,Slovak Republic,2017,Cubic metres,3,Thousands,4452.0,
19114580,Net fellings,Europe,Slovak Republic,2018,Cubic metres,3,Thousands,4141.0,
297082633,Net fellings,Europe,Slovak Republic,2019,Cubic metres,3,Thousands,4065.0,
356513403,Net fellings,Europe,Slovak Republic,2020,Cubic metres,3,Thousands,3976.5,
231098765,Net fellings,Europe,Slovak Republic,2021,Cubic metres,3,Thousands,4723.0,
757585226,Net fellings,Europe,Sweden,2000,Cubic metres,3,Thousands,69080.0,
196230532,Net fellings,Europe,Sweden,2005,Cubic metres,3,Thousands,80616.797,
995331261,Net fellings,Europe,Sweden,2010,Cubic metres,3,Thousands,78751.019,
68421319,Net fellings,Europe,Sweden,2015,Cubic metres,3,Thousands,82615.858,
164667932,Net fellings,Europe,Switzerland,2000,Cubic metres,3,Thousands,4800.0,
269667223,Net fellings,Europe,Switzerland,2005,Cubic metres,3,Thousands,6086.0,
578144375,Net fellings,Europe,Switzerland,2010,Cubic metres,3,Thousands,7389.0,
464719290,Net fellings,Europe,Switzerland,2015,Cubic metres,3,Thousands,7605.0,
942327913,Net fellings,Europe,Switzerland,2018,Cubic metres,3,Thousands,7735.492,
656029971,Net fellings,Asia,Türkiye,2009,Cubic metres,3,Thousands,14566.0,
183137973,Net fellings,Asia,Türkiye,2010,Cubic metres,3,Thousands,13707.0,
172386314,Net fellings,Asia,Türkiye,2011,Cubic metres,3,Thousands,13971.0,
540831120,Net fellings,Asia,Türkiye,2012,Cubic metres,3,Thousands,14820.0,
930905814,Net fellings,Asia,Türkiye,2013,Cubic metres,3,Thousands,13872.0,
397616952,Net fellings,Asia,Türkiye,2014,Cubic metres,3,Thousands,16709.0,
767433861,Net fellings,Asia,Türkiye,2015,Cubic metres,3,Thousands,15995.0,
757386814,Net fellings,Asia,Türkiye,2016,Cubic metres,3,Thousands,17805.0,
232153016,Net fellings,Asia,Türkiye,2017,Cubic metres,3,Thousands,17433.0,
951087159,Net fellings,Asia,Türkiye,2018,Cubic metres,3,Thousands,21165.0,
185997100,Net fellings,Asia,Türkiye,2019,Cubic metres,3,Thousands,25853.0,
734012111,Net fellings,Asia,Türkiye,2020,Cubic metres,3,Thousands,28610.0,
567762466,Net fellings,Asia,Türkiye,2021,Cubic metres,3,Thousands,27915.0,
218491271,Net fellings,South America,Chile,2000,Cubic metres,3,Thousands,35714.49,
576673430,Net fellings,South America,Chile,2005,Cubic metres,3,Thousands,45584.62,
218266864,Net fellings,South America,Chile,2009,Cubic metres,3,Thousands,52365.74,
878156920,Net fellings,South America,Chile,2017,Cubic metres,3,Thousands,47368.0,
443752085,Net fellings,Europe,Estonia,1999,Cubic metres,3,Thousands,10349.525,
655999695,Net fellings,Europe,Estonia,2000,Cubic metres,3,Thousands,10047.718,
656311700,Net fellings,Europe,Estonia,2001,Cubic metres,3,Thousands,11918.584,
630302842,Net fellings,Europe,Estonia,2002,Cubic metres,3,Thousands,9751.832,
698076605,Net fellings,Europe,Estonia,2003,Cubic metres,3,Thousands,9243.824,
392453665,Net fellings,Europe,Estonia,2004,Cubic metres,3,Thousands,7407.958,
622347401,Net fellings,Europe,Estonia,2005,Cubic metres,3,Thousands,7071.485,
813053284,Net fellings,Europe,Estonia,2006,Cubic metres,3,Thousands,5147.212,
230014724,Net fellings,Europe,Estonia,2007,Cubic metres,3,Thousands,4690.882,
614676631,Net fellings,Europe,Estonia,2008,Cubic metres,3,Thousands,4296.546,
765305625,Net fellings,Europe,Estonia,2009,Cubic metres,3,Thousands,5775.893,
312213921,Net fellings,Europe,Estonia,2010,Cubic metres,3,Thousands,7499.455,
718848591,Net fellings,Europe,Estonia,2011,Cubic metres,3,Thousands,8174.229,
867877248,Net fellings,Europe,Estonia,2012,Cubic metres,3,Thousands,9269.847,
265347738,Net fellings,Europe,Estonia,2013,Cubic metres,3,Thousands,9317.106,
592103086,Net fellings,Europe,Estonia,2014,Cubic metres,3,Thousands,9350.616,
393518432,Net fellings,Europe,Estonia,2015,Cubic metres,3,Thousands,9558.302,
962615041,Net fellings,Europe,Estonia,2016,Cubic metres,3,Thousands,10005.68,
187315235,Net fellings,Europe,Estonia,2017,Cubic metres,3,Thousands,11735.212,
320753123,Net fellings,Europe,Estonia,2018,Cubic metres,3,Thousands,11966.983,
371354467,Net fellings,Europe,Estonia,2019,Cubic metres,3,Thousands,10689.0,
474780532,Net fellings,Europe,Estonia,2020,Cubic metres,3,Thousands,9910.0,
39051370,Net fellings,Europe,Estonia,2021,Cubic metres,3,Thousands,9800.0,
902374102,Natural losses,Europe,Austria,1997,Cubic metres,3,Thousands,2097.0,
526708231,Natural losses,Europe,Austria,2005,Cubic metres,3,Thousands,5200.0,
531488004,Natural losses,Europe,Austria,2013,Cubic metres,3,Thousands,5390.0,
28597936,Natural losses,Europe,Czech Republic,1995,Cubic metres,3,Thousands,2200.0,
54221538,Natural losses,Europe,Denmark,2012,Cubic metres,3,Thousands,352.0,
644084282,Natural losses,Europe,Denmark,2013,Cubic metres,3,Thousands,397.0,
953066862,Natural losses,Europe,Denmark,2014,Cubic metres,3,Thousands,424.0,
133968768,Natural losses,Europe,Denmark,2015,Cubic metres,3,Thousands,443.0,
707986869,Natural losses,Europe,Denmark,2016,Cubic metres,3,Thousands,473.0,
352741395,Natural losses,Europe,Denmark,2017,Cubic metres,3,Thousands,488.718,
924301839,Natural losses,Europe,Denmark,2018,Cubic metres,3,Thousands,513.0,
327517783,Natural losses,Europe,Denmark,2019,Cubic metres,3,Thousands,564.0,
827790890,Natural losses,Europe,Denmark,2020,Cubic metres,3,Thousands,591.0,
619794494,Natural losses,Europe,Denmark,2021,Cubic metres,3,Thousands,738.0,
313250332,Natural losses,Europe,Finland,1992,Cubic metres,3,Thousands,2766.0,
900542153,Natural losses,Europe,Finland,1993,Cubic metres,3,Thousands,2766.0,
27154382,Natural losses,Europe,Finland,1994,Cubic metres,3,Thousands,2766.0,
106359827,Natural losses,Europe,Finland,1995,Cubic metres,3,Thousands,2766.0,
580709370,Natural losses,Europe,Finland,1996,Cubic metres,3,Thousands,2766.0,
509423257,Natural losses,Europe,Finland,1997,Cubic metres,3,Thousands,3158.64,
474198957,Natural losses,Europe,Finland,1998,Cubic metres,3,Thousands,3552.98,
987724592,Natural losses,Europe,Finland,1999,Cubic metres,3,Thousands,3947.32,
356016084,Natural losses,Europe,Finland,2000,Cubic metres,3,Thousands,4341.66,
315950407,Natural losses,Europe,Finland,2001,Cubic metres,3,Thousands,5336.0,
198337129,Natural losses,Europe,Finland,2002,Cubic metres,3,Thousands,5336.0,
76874432,Natural losses,Europe,Finland,2003,Cubic metres,3,Thousands,5336.0,
812729684,Natural losses,Europe,Finland,2004,Cubic metres,3,Thousands,5336.0,
763319478,Natural losses,Europe,Finland,2005,Cubic metres,3,Thousands,5336.0,
80339471,Natural losses,Europe,Finland,2006,Cubic metres,3,Thousands,5336.0,
597089078,Natural losses,Europe,Finland,2007,Cubic metres,3,Thousands,5336.0,
307460890,Natural losses,Europe,Finland,2008,Cubic metres,3,Thousands,5624.517,
396280552,Natural losses,Europe,Finland,2009,Cubic metres,3,Thousands,6213.033,
818991335,Natural losses,Europe,Finland,2010,Cubic metres,3,Thousands,6501.548,
915224099,Natural losses,Europe,Finland,2011,Cubic metres,3,Thousands,6501.548,
610906171,Natural losses,Europe,Finland,2012,Cubic metres,3,Thousands,6501.548,
506116379,Natural losses,Europe,Finland,2013,Cubic metres,3,Thousands,6501.548,
661993054,Natural losses,Europe,Finland,2014,Cubic metres,3,Thousands,6301.548,
941155633,Natural losses,Europe,Finland,2015,Cubic metres,3,Thousands,6301.55,
152095484,Natural losses,Europe,Finland,2016,Cubic metres,3,Thousands,6301.55,
168763020,Natural losses,Europe,Finland,2017,Cubic metres,3,Thousands,6301.55,
236781893,Natural losses,Europe,Finland,2018,Cubic metres,3,Thousands,6301.55,
517985413,Natural losses,Europe,Finland,2019,Cubic metres,3,Thousands,6301.55,
216566365,Natural losses,Europe,Finland,2020,Cubic metres,3,Thousands,6301.55,
877481408,Natural losses,Europe,Finland,2021,Cubic metres,3,Thousands,6301.55,
95170030,Natural losses,Europe,France,1992,Cubic metres,3,Thousands,3964.0,
188225804,Natural losses,Europe,France,1993,Cubic metres,3,Thousands,3966.0,
984148626,Natural losses,Europe,France,1994,Cubic metres,3,Thousands,3960.0,
592628255,Natural losses,Europe,France,1995,Cubic metres,3,Thousands,3945.0,
935540351,Natural losses,Europe,France,1996,Cubic metres,3,Thousands,3917.0,
143712594,Natural losses,Europe,France,1997,Cubic metres,3,Thousands,3880.0,
886676211,Natural losses,Europe,France,1998,Cubic metres,3,Thousands,3841.0,
361895705,Natural losses,Europe,France,1999,Cubic metres,3,Thousands,3800.0,
923955493,Natural losses,Europe,France,2002,Cubic metres,3,Thousands,6787.0,Break
493634295,Natural losses,Europe,France,2003,Cubic metres,3,Thousands,6904.0,
417545843,Natural losses,Europe,France,2004,Cubic metres,3,Thousands,7007.0,
916554313,Natural losses,Europe,France,2009,Cubic metres,3,Thousands,8708.0,Break
69892798,Natural losses,Europe,France,2010,Cubic metres,3,Thousands,8655.0,
462528998,Natural losses,Europe,France,2011,Cubic metres,3,Thousands,8800.0,
125464941,Natural losses,Europe,France,2012,Cubic metres,3,Thousands,9126.0,
704458803,Natural losses,Europe,France,2013,Cubic metres,3,Thousands,9354.0,
637692532,Natural losses,Europe,France,2014,Cubic metres,3,Thousands,9768.0,
612050793,Natural losses,Europe,France,2015,Cubic metres,3,Thousands,10472.937,
638984554,Natural losses,Europe,France,2016,Cubic metres,3,Thousands,11217.946,
561683920,Natural losses,Europe,France,2017,Cubic metres,3,Thousands,12444.99,
